embedding_id,mainaccord1,all_notes
21173,fresh,"['aldehydes', 'black currant', 'lavender', 'basil', 'bergamot', 'mandarin orange', 'lemon', 'lily-of-the-valley', 'magnolia', 'iris', 'fir']"
6831,lactonic,"['aqual', 'yuzu', 'hexyl acetate', 'milk', 'skin', 'jasmine', 'mugane', 'orcanox\x99', 'vinyl guaiacol', 'moss']"
19160,caramel,"['gardenia', 'carnation', 'jasmine', 'patchouli', 'flowers', 'sandalwood', 'sea notes', 'caramel', 'coffee']"
5020,violet,"['raspberry', 'mandarin orange', 'bergamot', 'violet', 'rose petals', 'gardenia', 'sandalwood']"
4485,rose,"['geranium', 'bergamot', 'italian mandarin', 'grasse rose', 'damask rose', 'white musk']"
19787,citrus,"['coconut', 'lime', 'white bergamot', 'sicilian mandarin', 'ginger', 'ylang-ylang', 'indian jasmine', 'hibiscus', 'white rum', 'sugar cane', 'musk']"
19259,nutty,"['bitter almond', 'bergamot', 'tagetes', 'chestnut', 'jasmine', 'gardenia', 'woody notes', 'tonka bean', 'musk']"
10598,floral,"['melon', 'peach', 'almond', 'violet', 'black currant', 'anise', 'mimosa', 'lilac', 'lily-of-the-valley', 'peony', 'rose', 'almond blossom', 'hibiscus', 'vanilla', 'almond tree', 'sandalwood', 'benzoin', 'cedar']"
8913,mineral,"['wasabi', 'violet leaf', 'mandarin orange', 'pear', 'pebbles', 'hedione', 'orris root', 'peony', 'rose', 'vetiver', 'white musk', 'incense', 'sandalwood']"
19833,caramel,"['cardamom', 'pimento', 'caramel', 'salt', 'vanilla', 'tobacco', 'cashmeran']"
10630,caramel,"['citruses', 'sweet pea', 'caramel', 'benzoin', 'white musk']"
11559,tropical,"['pitahaya', 'litchi', 'jasmine', 'hibiscus', 'sea notes', 'vanilla', 'musk']"
3886,white floral,"['ginger', 'bitter orange', 'bergamot', 'tuberose', 'orange blossom', 'jasmine', 'sandalwood', 'vanilla']"
14770,tuberose,"['angelica', 'tuberose', 'amber', 'woodsy notes']"
20508,smoky,"['saffron', 'bitter orange', 'leather', 'smoke', 'incense', 'agarwood (oud)']"
15020,green,"['galbanum', 'hiacynth', 'bergamot', 'neroli', 'iris', 'orris root', 'rose', 'lily-of-the-valley', 'narcissus', 'jasmine', 'ylang-ylang', 'oakmoss', 'vetiver', 'leather', 'cedar', 'musk', 'sandalwood']"
12426,leather,"['blackberry', 'rum', 'saffron', 'leather', 'agarwood (oud)', 'clary sage', 'patchouli', 'musk']"
5987,fruity,"['kiwi', 'rhuburb', 'pink pepper', 'watermelon', 'cyclamen', 'jasmine', 'lemon tree', 'musk', 'sandalwood']"
19851,cinnamon,"['bergamot', 'cinnamon', 'juniper berries', 'incense']"
15509,cacao,"['orange', 'cacao', 'carambola (star fruit)', 'vanilla']"
11288,yellow floral,"['anise', 'mandarin orange', 'mimosa', 'rose', 'woody notes']"
13806,powdery,"['ylang-ylang', 'peach', 'bergamot', 'green notes', 'lemon', 'iris', 'jasmine', 'narcissus', 'orris root', 'rose', 'violet', 'sandalwood', 'vanilla', 'iris', 'amber', 'tonka bean', 'musk']"
17993,caramel,"['wild berries', 'gardenia', 'lily of the valley', 'honeysuckle', 'jasmine sambac', 'vanilla orchid', 'caramel', 'vanilla', 'sandalwood', 'praline']"
15048,woody,"['leather', 'cypress', 'patchouli', 'woody notes', 'vetiver']"
16746,citrus,"['lemon', 'pineapple', 'bergamot', 'black currant', 'apple', 'birch', 'jasmine', 'rose', 'musk', 'ambergris', 'patchouli', 'vanilla']"
5972,powdery,"['plum', 'chinese cinnamon wood', 'iris', 'violet', 'lily', 'anise', 'jasmine', 'mimosa', 'cassia', 'ylang-ylang', 'heliotrope', 'orris root', 'orange blossom', 'tahitian tiare flower', 'incense', 'vanilla', 'benzoin', 'sandalwood', 'musk']"
8628,floral,"['pink pepper', 'mandarin orange', 'bergamot', 'lilac', 'peach', 'geranium', 'jasmine', 'black currant', 'patchouli', 'amber', 'white musk', 'vanilla']"
8985,fresh,"['pear', 'citruses', 'cassis', 'lily-of-the-valley', 'jasmine', 'brazil nut', 'sandalwood', 'musk', 'amber']"
20842,iris,"['lavender', 'sage', 'bergamot', 'iris', 'cacao', 'amber', 'cardamom', 'leather', 'tahitian vetiver', 'patchouli']"
14765,cacao,"['mandarin orange', 'coffee', 'osmanthus', 'cacao', 'tonka bean']"
9799,chocolate,"['dark chocolate', 'italian mandarin', 'brazilian orange', 'hazelnut', 'amberwood', 'tahitian vanilla', 'musk', 'ambergris']"
11236,citrus,"['italian orange', 'jasmine', 'bitter orange', 'jasmine', 'orange blossom', 'ginger', 'honey', 'vanilla', 'sandalwood']"
18651,lavender,"['bergamot', 'green notes', 'lavender', 'musk', 'powdery notes', 'sandalwood']"
9563,coffee,"['grapefruit', 'cardamom', 'lavender', 'absinthe', 'coffee', 'vetiver']"
7097,lactonic,"['bergamot', 'lily-of-the-valley', 'green notes', 'rose', 'milk', 'sugar', 'vanilla']"
5970,floral,"['osmanthus', 'jasmine', 'may rose', 'indian tuberose', 'narcissus', 'amber', 'cedar']"
725,vanilla,"['orange blossom', 'mandarin orange', 'bergamot', 'amalfi lemon', 'cinnamon', 'heliotrope', 'jasmine', 'cardamom', 'lily-of-the-valley', 'vanilla', 'tonka bean', 'sandalwood', 'patchouli', 'honey', 'tobacco', 'vetiver']"
9545,citrus,"['lemon', 'rosemary', 'bergamot', 'neroli', 'pineapple', 'jasmine', 'oakmoss', 'cyclamen', 'coriander', 'musk', 'oakmoss', 'cedar', 'sandalwood', 'cardamom', 'brazilian rosewood', 'tonka bean']"
14456,woody,"['apple', 'plum', 'lemon', 'bergamot', 'oakmoss', 'geranium', 'cinnamon', 'mahogany', 'carnation', 'vanilla', 'sandalwood', 'cedar', 'vetiver', 'olive tree']"
15676,citrus,"['clementine', 'bitter orange', 'orange blossom', 'green tea', 'ivy', 'mandarin orange', 'basil', 'chamomile', 'peony', 'sandalwood', 'amber']"
10873,cacao,"['cacao', 'dark chocolate', 'tobacco', 'tonka bean', 'musk', 'woodsy notes']"
16490,rose,"['lime', 'bergamot', 'rose', 'angelica', 'ginger', 'orange blossom', 'saffron', 'nutmeg', 'galbanum', 'musk', 'incense', 'pine tree', 'sandalwood', 'vanilla']"
20558,iris,"['bergamot', 'bergamot leaf', 'iris', 'aldehydes', 'orris', 'clary sage', 'tonka bean', 'cedar']"
11656,violet,"['violet', 'lily-of-the-valley', 'jasmine', 'pelargonium', 'musk', 'vanilla']"
11929,vanilla,"['pink pepper', 'silkwood blossom', 'jasmine sambac', 'whipped cream', 'vanilla', 'chestnut', 'sandalwood', 'cashmere wood']"
12017,tropical,"['mango', 'passionfruit', 'pomelo', 'grapefruit', 'mandarin orange', 'exotic floral notes', 'jasmine', 'vanilla', 'tonka bean', 'musk', 'sandalwood', 'virginia cedar']"
15942,woody,"['bergamot', 'pink pepper', 'elemi', 'atlas cedar', 'cashmere wood', 'patchouli', 'iso e super', 'haitian vetiver', 'white musk']"
7819,coconut,"['coconut nectar', 'boysenberry', 'pomegranate', 'butterfly orchid', 'honeysuckle', 'magnolia', 'amber', 'musk', 'white woods']"
3412,salty,"['salt', 'coconut water', 'frangipani', 'jasmine', 'mineral notes', 'driftwood', 'tonka bean']"
4296,sweet,"['pineapple', 'moroccan lemon', 'grapefruit', 'galbanum leaf', 'peach', 'plum', 'mandarin orange', 'raspberry', 'italian iris', 'brazilian rosewood', 'jasmine', 'lily-of-the-valley', 'egyptian rose', 'coconut', 'vanilla', 'madagascar sandalwood', 'tonka bean', 'musk', 'patchouli', 'amber', 'cedar']"
16173,tuberose,"['green tea', 'tuberose', 'ambergris', 'tobacco', 'agarwood (oud)', 'vanilla']"
10662,warm spicy,"['cloves', 'pepper', 'coriander', 'west indian bay', 'plum', 'jasmine', 'mandarin orange', 'citruses', 'bergamot', 'carnation', 'cinnamon', 'sandalwood', 'patchouli', 'orris root', 'rose', 'peach', 'lily-of-the-valley', 'incense', 'myrrh', 'sandalwood', 'tolu balsam', 'amber', 'opoponax', 'benzoin', 'labdanum', 'vanilla', 'musk', 'castoreum', 'cedar', 'vetiver', 'coconut']"
19942,citrus,"['grapefruit', 'bergamot', 'citron', 'lemon', 'fig nectar', 'jasmine', 'pink pepper', 'fig tree', 'cedar', 'benzoin']"
13514,rose,"['pink pepper', 'pear', 'indonesian nutmeg', 'elemi', 'bergamot', 'rose', 'clove', 'magnolia', 'flax', 'cashmeran', 'haitian vetiver', 'sandalwood', 'sylkolide', 'amber']"
11202,woody,"['juniper', 'lemon', 'bergamot', 'pepper', 'pine needles', 'incense', 'orris root', 'vanilla', 'sandalwood', 'amber']"
13804,vanilla,"['lavender', 'bergamot', 'iris', 'jasmine sambac', 'rose', 'tahitian vanilla', 'coumarin', 'australian sandalwood', 'licorice', 'benzoin', 'patchouli']"
20102,honey,"['rum', 'bergamot', 'tarragon', 'tobacco', 'ginger', 'rose', 'honey', 'beeswax', 'cinnamon', 'tonka bean', 'amberwood', 'leather']"
19225,woody,"['bergamot', 'myrtle', 'hazelnut', 'chocolate', 'roasted coffee beans', 'leather', 'cedar']"
16812,mossy,"['bergamot', 'cassis', 'patchouli', 'rose', 'oakmoss', 'musk', 'amber']"
11644,earthy,"['peach', 'bergamot', 'orange', 'lemon', 'bulgarian rose', 'iris flower', 'jasmine', 'white flowers', 'oakmoss', 'patchouli', 'vetiver', 'musk', 'ambroxan', 'benzoin', 'vanilla']"
12737,white floral,"['african orange flower', 'jasmine', 'white honey', 'patchouli', 'rose', 'virginia cedar']"
10320,lavender,"['floral notes', 'citruses', 'citrus', 'floral notes', 'lavender', 'vanila', 'lily-of-the-valley', 'musk', 'sandalwood', 'amber', 'woody notes']"
1598,mineral,"['metallic notes', 'black pepper', 'elemi resin', 'rose', 'geranium', 'green accord', 'incense', 'mineral notes', 'labdanum', 'ebony wood', 'leather']"
5319,aromatic,"['chamomile', 'aldehydes', 'clary sage', 'coriander', 'geranium', 'lemon verbena', 'brazilian rosewood', 'bergamot', 'carnation', 'rose', 'ylang-ylang', 'orris root', 'jasmine', 'tuberose', 'orange blossom', 'oakmoss', 'patchouli', 'incense', 'vetiver', 'sandalwood', 'musk']"
10550,sweet,"['plum', 'sour cherry', 'raspberry', 'orchid', 'iris', 'freesia', 'vanilla', 'amber', 'musk']"
9094,coconut,"['coconut nectar', 'neroli', 'bergamot', 'mandarin orange', 'monoi oil', 'ylang-ylang', 'orange blossom', 'jasmine', 'coconut milk', 'musk', 'ambrette (musk mallow)']"
17252,citrus,"['bergamot', 'mandarin orange', 'green tea', 'black currant', 'musk', 'sandalwood', 'petitgrain', 'galbanum']"
21117,powdery,"['neroli', 'black pepper', 'cardamom', 'carrot seeds', 'iris', 'violet', 'geranium', 'mate', 'amber', 'cedar', 'sandalwood', 'patchouli']"
16596,soft spicy,"['licorice', 'citruses', 'grapefruit', 'bergamot', 'lavender', 'star anise', 'vanilla', 'almond', 'sandalwood', 'amber', 'cedar']"
7638,herbal,"['rum', 'artemisia', 'patchouli']"
740,fruity,"['melon', 'peach', 'orange blossom', 'lemon', 'mandarin orange', 'bergamot', 'brazilian rosewood', 'cyclamen', 'osmanthus', 'rose', 'jasmine', 'orris root', 'sandalwood', 'musk', 'amber', 'oakmoss', 'cedar']"
19014,woody,"['bitter almond', 'saffron', 'egyptian jasmine', 'cedar', 'ambergris', 'woody notes', 'musk']"
7459,coconut,"['coconut nectar', 'frangipani', 'musk']"
17276,violet,"['violet', 'iris', 'red fruits', 'orange blossom', 'tonka bean', 'vanilla', 'sandalwood']"
1558,soft spicy,"['lime', 'green notes', 'watery notes', 'licorice', 'guaiac wood']"
19794,fresh spicy,"['water notes', 'bergamot', 'grapefruit', 'calone', 'basil', 'floral notes', 'jasmine', 'sage', 'pepper', 'cedar', 'musk', 'vetiver', 'ambergris', 'clary sage', 'amber', 'patchouli']"
2855,smoky,"['smoke', 'gunpowder', 'lime', 'sea water', 'brandy', 'balsam fir', 'cedar', 'amber']"
9301,iris,"['black currant', 'fig', 'orange blossom', 'orange blossom', 'jasmine', 'iris', 'gourmand accord', 'patchouli']"
7765,citrus,"['apple tree blossom', 'mandarin orange', 'camelia', 'black currant', 'lemon', 'honeysuckle', 'grapefruit', 'rose', 'lily', 'mint', 'violet', 'magnolia', 'jasmine', 'cedar', 'sandalwood', 'leather']"
11670,tobacco,"['mineral notes', 'carrot seeds', 'coriander', 'tobacco', 'flint', 'ozonic notes', 'earthy notes', 'benzoin', 'black musk']"
7667,green,"['green notes', 'mandarin orange', 'jasmine', 'peony', 'pear blossom', 'woodsy notes', 'pistachio', 'musk']"
6517,earthy,"['citron', 'calamansi', 'vetiver', 'orris', 'earthy notes', 'styrax']"
2952,tuberose,"['mandarin orange', 'tuberose', 'woodsy notes']"
1889,rose,"['indian saffron', 'magnolia', 'moroccan rose', 'vetiver', 'egyptian jasmine', 'gardenia', 'musk', 'cedar', 'amber']"
10608,rose,"['lavender', 'bergamot', 'bulgarian rose', 'moroccan rose', 'patchouli', 'iso e super', 'geranium', 'white musk', 'ambroxan', 'vanilla']"
6276,floral,"['green notes', 'freesia', 'pink pepper', 'violet', 'violet leaf', 'tuberose', 'red berries', 'lily-of-the-valley', 'peony', 'lilac', 'lily', 'rose', 'jasmine', 'geranium', 'karo karounde', 'musk', 'cedar', 'sandalwood', 'patchouli']"
11587,honey,"['coriander', 'pepper oil', 'nutmeg', 'bergamot', 'lemon', 'mandarin orange', 'may rose', 'mimosa', 'iris', 'jasmine', 'lily-of-the-valley', 'peach', 'honey', 'oakmoss', 'patchouli', 'musk', 'sandalwood']"
18092,honey,"['honey', 'bergamot', 'agarwood (oud)', 'rose', 'patchouli', 'agarwood (oud)', 'amber', 'vanilla', 'musk', 'labdanum']"
1320,coconut,"['bergamot', 'hibiscus', 'cardamom', 'lemon', 'coconut', 'gardenia', 'green notes', 'jasmine', 'ambroxan', 'woodsy notes', 'heliotrope', 'vanilla orchid']"
13106,aromatic,"['bitter orange', 'caraway', 'birch', 'bergamot', 'coriander', 'mandarin orange', 'neroli', 'artemisia', 'guatemalan cardamom', 'pepper', 'ginger', 'iris', 'juniper', 'cinnamon', 'orris root', 'jasmine', 'tahitian vetiver', 'tea', 'cedar', 'leather', 'oakmoss', 'amber']"
9283,white floral,"['orange blossom', 'star anise', 'rose', 'mandarin orange', 'pear', 'bergamot', 'ylang-ylang', 'ginger', 'orchid', 'iris', 'tuberose', 'plum', 'vanilla', 'amber', 'musk', 'cinnamon', 'sandalwood']"
8347,marine,"['grapefruit', 'violet leaf', 'sea notes', 'violet', 'woody notes', 'palisander rosewood', 'ambergris', 'amberwood']"
7671,green,"['lavender', 'green notes', 'bergamot', 'mint', 'juniper', 'mandarin orange', 'green grass', 'peach', 'jasmine', 'freesia', 'magnolia', 'orchid', 'musk', 'sandalwood', 'cedar', 'vanilla', 'amber', 'opoponax']"
19425,mossy,"['kaffir lime', 'basil', 'jasmine', 'ylang-ylang', 'oakmoss', 'civet', 'benzoin', 'spices', 'leather', 'sandalwood']"
12173,rose,"['turkey red rose', 'pink pepper', 'turkey red rose', 'raspberry bloom', 'papyrus', 'amber']"
6069,woody,"['white flowers', 'coriander', 'peony', 'bergamot', 'ambrette (musk mallow)', 'rose', 'jasmine', 'patchouli', 'woody notes', 'incense']"
14829,white floral,"['pistachio', 'bergamot', 'cardamom', 'pink pepper', 'tuberose', 'ylang-ylang', 'jasmine', 'coconut', 'amber', 'tonka bean', 'benzoin']"
20838,woody,"['lemon zest', 'bergamot', 'mint', 'artemisia', 'lavender', 'pineapple', 'geranium', 'green notes', 'sandalwood', 'cedar', 'amberwood', 'iso e super', 'tonka bean']"
13549,powdery,"['heliotrope', 'white violet', 'lilac', 'musk', 'arum lily', 'vanilla', 'amber']"
5925,yellow floral,"['lime (linden) blossom', 'melon', 'bergamot', 'mandarin orange', 'mimosa', 'jasmine', 'ylang-ylang', 'wormwood', 'thyme', 'cedar', 'sandalwood']"
21120,warm spicy,"['cardamom', 'nutmeg', 'saffron', 'mandarin orange', 'neroli', 'kulfi', 'rose', 'mastic or lentisque', 'orange blossom', 'jasmine', 'vanilla', 'amber', 'woody notes', 'sandalwood']"
13579,salty,"['sea salt', 'orange blossom', 'musk']"
15680,yellow floral,"['cardamom', 'mimosa', 'tonka bean']"
20474,oud,"['clary sage', 'lavender', 'bergamot', 'saffron', 'praline', 'agarwood (oud)', 'cedar']"
12183,woody,"['aldehydes', 'ylang-ylang', 'neroli', 'amalfi lemon', 'bergamot', 'iris', 'jasmine', 'rose', 'orris root', 'lily-of-the-valley', 'civetta', 'musk', 'sandalwood', 'oak moss', 'vetiver', 'amber', 'vanille', 'patchouli']"
7393,ozonic,"['ozonic notes', 'grapefruit', 'black currant', 'peony', 'pear', 'lily-of-the-valley', 'musk', 'cedar', 'ambergris']"
18802,warm spicy,"['grapefruit', 'coriander', 'basil', 'ginger', 'cardamom', 'orange blossom', 'amber', 'tobacco', 'cedar']"
9926,aquatic,"['pear', 'calone', 'tangerine', 'watermelon', 'watery notes', 'strawberry', 'apple', 'sea salt', 'tiare flower', 'hedione', 'rose', 'praline', 'musk', 'amber']"
372,coffee,"['sichuan pepper', 'rose', 'tangerine', 'ylang-ylang', 'patchouli', 'tiramisu', 'jasmine', 'coffee', 'cacao', 'whipped cream', 'guaiac wood']"
21729,sweet,"['pineapple', 'iris', 'ginger', 'cypress', 'coconut', 'woodsy notes', 'tonka bean', 'sandalwood', 'amber', 'ambergris']"
4986,cherry,"['rose', 'green notes', 'jasmine', 'sour cherry', 'apple', 'orange blossom', 'black currant', 'white musk', 'patchouli', 'white amber']"
13458,musky,"['pink pepper', 'jasmine', 'iris', 'patchouli', 'musk', 'vanilla']"
2381,almond,"['almond', 'peach', 'almond blossom', 'white flowers', 'tonka bean', 'white musk', 'amber']"
21561,nutty,"['cashew', 'apple', 'bergamot', 'freesia', 'orange blossom', 'rose', 'musk', 'amber', 'coumarin']"
21720,cherry,"['cherry', 'violet leaves', 'chamomile', 'geranium', 'rose', 'mimosa', 'amber', 'blonde woods', 'cedarwood']"
20868,smoky,"['green notes', 'floral notes', 'chrysanthemum', 'violet', 'spices', 'incense', 'ash', 'woodsy notes']"
13517,woody,"['gardenia', 'white rose', 'musk', 'white cedar extract', 'cedar', 'vetiver']"
10971,yellow floral,"['mimosa', 'violet leaf', 'cyclamen', 'bitter orange blossom', 'angelica', 'narcissus', 'orris', 'amber']"
10356,yellow floral,"['bergamot', 'mandarin orange', 'aldehydes', 'fruity notes', 'ylang-ylang', 'mimosa', 'rose', 'jasmine', 'lily-of-the-valley', 'clove', 'cinnamon', 'nutmeg', 'benzoin', 'vanilla', 'tonka bean', 'frankincense', 'patchouli', 'sandalwood', 'tolu balsam', 'amber', 'musk']"
9586,woody,"['lily', 'jasmine', 'magnolia', 'woodsy notes', 'amber', 'ylang-ylang', 'sandalwood', 'white honey', 'pepper', 'mandarin orange']"
4536,tropical,"['green leaves', 'mango', 'passionfruit', 'fir', 'red currant', 'heliotrope', 'hyacinth', 'ylang-ylang', 'hog plum', 'jasmine', 'rose', 'papaya', 'vanilla', 'musk', 'amber', 'princess tree or paulownia', 'allspice']"
17863,aquatic,"['watermelon', 'litchi', 'citruses', 'lotus', 'magnolia', 'freesia', 'creme brulee', 'iris', 'sandalwood']"
14469,oud,"['saffron', 'cinnamon', 'agarwood (oud)', 'rose', 'agarwood (oud)', 'amber', 'cedarwood']"
3903,coffee,"['black currant', 'bergamot', 'peach', 'coffee', 'amber', 'floral notes', 'woody notes', 'sweet notes', 'white musk']"
13109,tuberose,"['bergamot', 'violet leaves', 'mandarin orange', 'tuberose', 'rose', 'jasmine', 'ylang-ylang', 'neroli', 'orris', 'cedar', 'sandalwood']"
2243,ozonic,"['green mandarin', 'italian lemon', 'violet leaf', 'eucalyptus', 'bulgarian rose', 'musk', 'patchouli', 'madagascar vanilla', 'amber']"
2642,sweet,"['sour cherry', 'almond', 'red berries', 'bergamot', 'licorice', 'rose', 'tea', 'taif rose', 'vanilla', 'anise', 'tonka bean', 'patchouli', 'iris']"
21015,leather,"['brazilian orange', 'raspberry', 'sicilian lemon', 'rose', 'petitgrain paraguay', 'red thyme', 'honeysuckle', 'leather', 'guaiac wood', 'atlas cedar']"
18199,oud,"['jasmine', 'neroli', 'rose', 'cinnamon', 'peach', 'agarwood (oud)', 'sandalwood', 'leather', 'amber', 'musk']"
19533,woody,"['grapefruit', 'orange blossom', 'sage', 'nutmeg', 'orris root', 'pimento', 'vetiver', 'woodsy notes', 'oakmoss', 'amber']"
6271,citrus,"['lemon', 'bergamot', 'mint', 'orange peel', 'rhubarb', 'jasmine', 'oakmoss', 'musk', 'fennel', 'carnation', 'white amber', 'green tea', 'jasmine', 'oakmoss', 'musk', 'celery seeds', 'caraway', 'cloves', 'amber']"
14881,honey,"['fruity notes', 'lily', 'tuberose', 'jasmine', 'tincture of rose', 'white honey', 'vanille', 'patchouli', 'woodsy notes']"
9294,warm spicy,"['cloves', 'cumin', 'mandarin orange', 'cardamom', 'caraway', 'licorice', 'mango', 'ylang-ylang', 'heliotrope', 'gardenia', 'vanilla', 'amber', 'patchouli']"
15932,iris,"['galbanum', 'neroli', 'mandarin orange', 'iris', 'jasmine', 'vetiver', 'musk', 'tonka bean']"
15683,vanilla,"['rice', 'white tea', 'frangipani', 'cherry blossom', 'heliotrope', 'vanille', 'incense', 'musk', 'thanaka wood']"
2374,yellow floral,"['cascalone', 'violet leaf', 'orris', 'mimosa', 'pear', 'paradisone', 'heliotrope', 'ambroxan', 'ylang-ylang']"
6841,coconut,"['coconut nectar', 'bergamot', 'water fruit', 'freesia', 'sandalwood', 'tonka bean']"
16676,aldehydic,"['aldehydes', 'bulgarian rose', 'jasmine', 'amber', 'musk', 'vanilla']"
13807,vanilla,"['bergamot', 'orange', 'green notes', 'iris', 'patchouli', 'vetiver', 'rose', 'jasmine', 'vanille', 'caramel', 'tonka bean', 'musk']"
6506,salty,"['acai berry', 'sea salt', 'driftwood']"
5513,white floral,"['rhuburb', 'bergamot', 'datura', 'tuberose', 'tincture of rose', 'patchouli', 'sandalwood']"
10878,powdery,"['pink pepper', 'african orange flower', 'iris', 'lilac', 'hyacinth', 'heliotrope', 'wisteria', 'powdery notes', 'rice', 'musk']"
10232,tuberose,"['black currant', 'davana', 'tuberose', 'vanilla absolute', 'myrrh']"
12511,nutty,"['almond', 'walnut', 'butter', 'fruity notes', 'floral notes', 'woody notes']"
9224,tropical,"['mango', 'spices', 'mandarin orange', 'coconut', 'jasmine', 'rose', 'sandalwood', 'amber', 'musk', 'patchouli']"
2511,sweet,"['black currant', 'pear', 'iris', 'jasmine', 'orange blossom', 'praline', 'vanilla', 'patchouli', 'tonka bean']"
21190,aromatic,"['cardamom', 'lavender', 'virginia cedar', 'bergamot', 'vetiver', 'caraway']"
8997,warm spicy,"['cranberry', 'pink pepper', 'tamarind', 'cacao', 'rose', 'black violet', 'vanilla', 'patchouli', 'massoia wood']"
7570,tropical,"['passionfruit', 'mandarin orange', 'grapefruit', 'mango', 'hibiscus', 'jasmine', 'vanilla', 'tonka bean', 'sandalwood', 'cedar']"
8475,ozonic,"['bamboo', 'tea', 'watermelon', 'juniper berries', 'lotus', 'mint', 'black currant', 'rose', 'jasmine', 'musk']"
1869,iris,"['coriander', 'bergamot', 'iris', 'ambrette (musk mallow)', 'patchouli', 'tonka bean']"
2791,mossy,"['chrysanthemum', 'narcissus', 'violet leaf', 'labdanum', 'carnation', 'ambergris', 'patchouli', 'moss', 'leather', 'musk']"
18204,amber,"['lavender', 'myrrh', 'tonka bean', 'vanilla', 'almond']"
10294,almond,"['damask rose', 'sour cherry', 'almond milk', 'madagascar vanilla', 'woodsy notes']"
10906,violet,"['violet', 'bergamot', 'grapefruit', 'fig leaf', 'iris', 'vanilla', 'vetiver']"
15787,woody,"['black pepper', 'bay leaf', 'bergamot', 'rum', 'woody notes', 'cinnamon', 'clary sage', 'african geranium', 'incense', 'leather', 'benzoin', 'cedar', 'patchouli']"
16501,citrus,"['yuzu', 'lemon', 'bergamot', 'lemon verbena', 'mandarin orange', 'cypress', 'calone', 'coriander', 'tarragon', 'sage', 'blue lotus', 'nutmeg', 'lily-of-the-valley', 'bourbon geranium', 'saffron', 'ceylon cinnamon', 'mignonette', 'tahitian vetiver', 'musk', 'cedar', 'sandalwood', 'amber', 'tobacco']"
20286,cacao,"['bergamot', 'neroli', 'cacao', 'coconut', 'agarwood (oud)', 'musk']"
17029,almond,"['orange blossom', 'jasmine sambac', 'almond milk', 'heliotrope', 'iris', 'suede', 'leather', 'incense', 'patchouli']"
19051,vanilla,"['lavender', 'mandarin orange', 'bergamot', 'lavender', 'tunisian orange blossom', 'jasmine sambac', 'orchid', 'madagascar vanilla', 'tonka bean', 'ambergris', 'vetiver']"
11428,coconut,"['coconut nectar', 'sea notes', 'coconut milk', 'solar notes', 'floral notes', 'musk', 'vanilla']"
11818,mineral,"['mineral notes', 'pink pepper', 'lotus', 'syringa', 'hinoki wood', 'white amber']"
4721,violet,"['raspberry', 'red berries', 'bergamot', 'lemon', 'violet', 'rose', 'orange blossom', 'iris', 'tonka bean', 'resins', 'musk', 'sandalwood']"
15544,honey,"['tobacco blossom', 'ginger', 'bergamot', 'honey', 'vanilla orchid', 'mimosa', 'tonka bean', 'musk', 'papyrus']"
1842,fresh,"['melon', 'lotus', 'lemon', 'pineapple', 'quince', 'calone', 'lily', 'black currant', 'lotus', 'water lily', 'lily-of-the-valley', 'jasmine', 'honey', 'hawthorn', 'rose', 'musk', 'vetiver', 'violet root', 'raspberry', 'blackberry', 'peach', 'sandalwood', 'vanilla']"
6364,lactonic,"['apple', 'sage', 'milk', 'heliotrope', 'lily-of-the-valley', 'violet', 'jasmine', 'musk', 'benzoin', 'vetiver', 'cedar', 'amber']"
21843,soft spicy,"['star anise', 'black currant', 'sichuan pepper', 'galanga', 'bourbon vanilla', 'tolu balsam', 'atlas cedar']"
21536,honey,"['honey', 'agarwood', 'cinnamon', 'bourbon vanilla', 'amber', 'patchouli', 'leather']"
6668,patchouli,"['mandarin orange', 'pink pepper', 'jasmine', 'nutmeg', 'patchouli', 'vetiver']"
15770,mineral,"['galbanum', 'ginger', 'clary sage', 'rose petals', 'mimosa absolute', 'tuberose', 'lily-of-the-valley', 'heliotrope', 'jasmine', 'mineral notes', 'oakmoss', 'hinoki wood', 'musk']"
1038,cacao,"['turkish rose', 'cacao pod', 'tonka bean', 'madagascar vanilla', 'dark chocolate', 'agarwood (oud)', 'patchouli', 'sandalwood']"
7621,animalic,"['black pepper', 'coriander', 'leather', 'carrot seeds', 'jasmine', 'civetta', 'olibanum', 'musk']"
1971,marine,"['sicilian bergamot', 'pink pepper', 'exotic fruits', 'sea notes', 'ambergris', 'woodsy notes', 'indonesian patchouli leaf', 'leather']"
20441,smoky,"['incense', 'black pepper', 'olibanum', 'birch', 'licorice', 'leather', 'pepperwood or hercules club', 'cedar', 'vetiver']"
12487,cacao,"['black currant', 'rose', 'cacao', 'patchouli']"
11249,citrus,"['grapefruit', 'lemon', 'watery notes', 'white flowers', 'gardenia', 'green notes', 'sweet pea', 'musk', 'woody notes']"
14485,musky,"['jasmine', 'bulgarian rose', 'orange blossom', 'musk', 'coumarin', 'cedar', 'vetiver', 'patchouli']"
2624,woody,"['aldehydes', 'ylang-ylang', 'neroli', 'bergamot', 'peach', 'iris', 'jasmine', 'rose', 'lily-of-the-valley', 'sandalwood', 'vanilla', 'oakmoss', 'vetiver', 'patchouli']"
17517,sweet,"['vanilla orchid', 'jasmine', 'brown sugar', 'tonka bean', 'amber', 'amberwood', 'musk', 'patchouli']"
1329,animalic,"['coriander', 'geranium', 'pink pepper', 'jasmine', 'rose', 'violet', 'ylang-ylang', 'animal notes', 'leather', 'musk']"
