embedding_id,all_notes,mainaccord1,target_description
18651,"['bergamot', 'green notes', 'lavender', 'musk', 'powdery notes', 'sandalwood']",lavender,"It smells like a barbershop after a fresh shave, with talc dusting the air and something herbal drying on wooden shelves."
9563,"['grapefruit', 'cardamom', 'lavender', 'absinthe', 'coffee', 'vetiver']",coffee,"It smells like the counter of a European café at dawn — bitter espresso grounds, herbal liqueur, and purple soap from the bathroom, cut through with citrus peel."
7097,"['bergamot', 'lily-of-the-valley', 'green notes', 'rose', 'milk', 'sugar', 'vanilla']",lactonic,It smells like a florist's cooler at dawn — crisp stems and dewy petals mixed with sweetened condensed milk left open on the counter.
9545,"['lemon', 'rosemary', 'bergamot', 'neroli', 'pineapple', 'jasmine', 'oakmoss', 'cyclamen', 'coriander', 'musk', 'oakmoss', 'cedar', 'sandalwood', 'cardamom', 'brazilian rosewood', 'tonka bean']",citrus,"It smells like a herb garden after rain mixed with pineapple juice, then dries down to smell like the inside of a wooden cigar box with spices tucked in the corners."
15676,"['clementine', 'bitter orange', 'orange blossom', 'green tea', 'ivy', 'mandarin orange', 'basil', 'chamomile', 'peony', 'sandalwood', 'amber']",citrus,"It smells like a sunlit conservatory where citrus trees bloom next to potted herbs, with white flowers scattered on wooden benches that have been warmed all afternoon."
10873,"['cacao', 'dark chocolate', 'tobacco', 'tonka bean', 'musk', 'woodsy notes']",cacao,"It smells like opening a humidor in an old library — dark cocoa powder mixed with dried tobacco leaves, sweetened by vanilla-like warmth and backed by aged wood."
16490,"['lime', 'bergamot', 'rose', 'angelica', 'ginger', 'orange blossom', 'saffron', 'nutmeg', 'galbanum', 'musk', 'incense', 'pine tree', 'sandalwood', 'vanilla']",rose,"It smells like a spice market at dawn — citrus peels scattered on wooden tables, rose petals crushed with ginger root, and smoke from sandalwood incense drifting through pine-shaded stalls."
20558,"['bergamot', 'bergamot leaf', 'iris', 'aldehydes', 'orris', 'clary sage', 'tonka bean', 'cedar']",iris,"It smells like the mineral coolness of slate countertops mixed with powdery makeup compacts, backed by sweet cedarwood and a hint of root vegetable earthiness."
11656,"['violet', 'lily-of-the-valley', 'jasmine', 'pelargonium', 'musk', 'vanilla']",violet,"It smells like a grandmother's linen closet where embroidered handkerchiefs rest on soap bars, softened by powdery sweetness and a faint hint of something almost milky."
11929,"['pink pepper', 'silkwood blossom', 'jasmine sambac', 'whipped cream', 'vanilla', 'chestnut', 'sandalwood', 'cashmere wood']",vanilla,"It smells like jasmine flowers dusted with nutty sweetness and pepper, then softened by creamy vanilla that sits on smooth, blonde wood."
12017,"['mango', 'passionfruit', 'pomelo', 'grapefruit', 'mandarin orange', 'exotic floral notes', 'jasmine', 'vanilla', 'tonka bean', 'musk', 'sandalwood', 'virginia cedar']",tropical,"It smells like a tropical fruit stand at dawn — sticky mango and tart grapefruit mixed with jasmine blooms, settling into creamy vanilla and the scent of wooden crates."
7819,"['coconut nectar', 'boysenberry', 'pomegranate', 'butterfly orchid', 'honeysuckle', 'magnolia', 'amber', 'musk', 'white woods']",coconut,"It smells like a fruit smoothie stand next to a flower shop — sweet berry juice mixed with creamy coconut, then softened by white petals and powdery wood."
3412,"['salt', 'coconut water', 'frangipani', 'jasmine', 'mineral notes', 'driftwood', 'tonka bean']",salty,"It smells like a tropical beach after a storm — salty air mixing with crushed white flowers, sweet coconut, and sun-bleached wood washed up on shore."
4296,"['pineapple', 'moroccan lemon', 'grapefruit', 'galbanum leaf', 'peach', 'plum', 'mandarin orange', 'raspberry', 'italian iris', 'brazilian rosewood', 'jasmine', 'lily-of-the-valley', 'egyptian rose', 'coconut', 'vanilla', 'madagascar sandalwood', 'tonka bean', 'musk', 'patchouli', 'amber', 'cedar']",sweet,"It smells like a fruit salad left on a wooden table in a soap shop — tropical sweetness meets powdery flowers, then dries down to something creamy and slightly dusty."
16173,"['green tea', 'tuberose', 'ambergris', 'tobacco', 'agarwood (oud)', 'vanilla']",tuberose,"It smells like a smoky tea room where white flowers sit next to worn leather chairs, with something sweet and salty lingering in the air."
19942,"['grapefruit', 'bergamot', 'citron', 'lemon', 'fig nectar', 'jasmine', 'pink pepper', 'fig tree', 'cedar', 'benzoin']",citrus,"It smells like sitting under a fig tree in late summer, with citrus peel scattered on sun-warmed wood and a hint of white flowers drifting from a nearby garden."
13514,"['pink pepper', 'pear', 'indonesian nutmeg', 'elemi', 'bergamot', 'rose', 'clove', 'magnolia', 'flax', 'cashmeran', 'haitian vetiver', 'sandalwood', 'sylkolide', 'amber']",rose,"It smells like a department store cosmetics counter mixed with spiced pear compote, finishing with the dry-woody scent of an attic full of old furniture and cardboard boxes."
20102,"['rum', 'bergamot', 'tarragon', 'tobacco', 'ginger', 'rose', 'honey', 'beeswax', 'cinnamon', 'tonka bean', 'amberwood', 'leather']",honey,It smells like a well-worn leather jacket hanging in an old apothecary where jars of honey sit next to bundles of dried tobacco and cinnamon sticks.
16812,"['bergamot', 'cassis', 'patchouli', 'rose', 'oakmoss', 'musk', 'amber']",mossy,"It smells like a florist's back room where velvet curtains have been stored for decades, mixed with the earthy scent of wet garden soil and dark berries crushed underfoot."
11644,"['peach', 'bergamot', 'orange', 'lemon', 'bulgarian rose', 'iris flower', 'jasmine', 'white flowers', 'oakmoss', 'patchouli', 'vetiver', 'musk', 'ambroxan', 'benzoin', 'vanilla']",earthy,"It smells like a ripe peach rolled in powdery cosmetics, sitting next to a bouquet of garden roses in a room with old wooden furniture and incense burning."
10320,"['floral notes', 'citruses', 'citrus', 'floral notes', 'lavender', 'vanila', 'lily-of-the-valley', 'musk', 'sandalwood', 'amber', 'woody notes']",lavender,"It smells like a hotel spa hallway — clean lavender towels, citrus-scented soap dispensers, and the faint woody sweetness of expensive furniture polish mixing with body lotion."
1598,"['metallic notes', 'black pepper', 'elemi resin', 'rose', 'geranium', 'green accord', 'incense', 'mineral notes', 'labdanum', 'ebony wood', 'leather']",mineral,"It smells like a leather jacket draped over church pews, with crushed peppercorns caught in the collar and rose petals pressed between stone tiles."
5319,"['chamomile', 'aldehydes', 'clary sage', 'coriander', 'geranium', 'lemon verbena', 'brazilian rosewood', 'bergamot', 'carnation', 'rose', 'ylang-ylang', 'orris root', 'jasmine', 'tuberose', 'orange blossom', 'oakmoss', 'patchouli', 'incense', 'vetiver', 'sandalwood', 'musk']",aromatic,"It smells like a grandmother's powder compact mixed with church incense and slightly soapy white flowers, all sitting on a bed of mossy wood from an antique dresser."
10550,"['plum', 'sour cherry', 'raspberry', 'orchid', 'iris', 'freesia', 'vanilla', 'amber', 'musk']",sweet,"It smells like a bowl of dark berries left on a dressing table, their juice staining powder-soft petals and sweet wooden drawers."
17252,"['bergamot', 'mandarin orange', 'green tea', 'black currant', 'musk', 'sandalwood', 'petitgrain', 'galbanum']",citrus,"It smells like a leafy citrus grove after rain, with a hint of crushed stems and smooth, pale wood lingering in the background."
7638,"['rum', 'artemisia', 'patchouli']",herbal,"It smells like an old wooden barrel in a herb garden — sweet and boozy, with bitter green stems and dark, earthy dampness clinging to everything."
740,"['melon', 'peach', 'orange blossom', 'lemon', 'mandarin orange', 'bergamot', 'brazilian rosewood', 'cyclamen', 'osmanthus', 'rose', 'jasmine', 'orris root', 'sandalwood', 'musk', 'amber', 'oakmoss', 'cedar']",fruity,"It smells like a fruit stand next to a flower shop on a humid summer morning, where ripe melons and peaches meet jasmine vines climbing wooden trellises."
19014,"['bitter almond', 'saffron', 'egyptian jasmine', 'cedar', 'ambergris', 'woody notes', 'musk']",woody,"It smells like a spice market at dusk — golden threads of saffron cutting through the sharp bite of crushed almonds, while white flowers bloom against weathered wood and smooth stone."
7459,"['coconut nectar', 'frangipani', 'musk']",coconut,"It smells like sunscreen mixed with tropical flowers at a beachside resort, with a slightly powdery finish that lingers on your clothes."
17276,"['violet', 'iris', 'red fruits', 'orange blossom', 'tonka bean', 'vanilla', 'sandalwood']",violet,"It smells like powdered makeup compacts mixed with berry jam, then dries down to smell like the wooden drawer where your grandmother kept her vanilla-scented stationery."
1558,"['lime', 'green notes', 'watery notes', 'licorice', 'guaiac wood']",soft spicy,"It smells like a greenhouse after rain — wet leaves and earth mixed with that sharp, herbal smell of black jelly beans and pencil-case erasers."
19794,"['water notes', 'bergamot', 'grapefruit', 'calone', 'basil', 'floral notes', 'jasmine', 'sage', 'pepper', 'cedar', 'musk', 'vetiver', 'ambergris', 'clary sage', 'amber', 'patchouli']",fresh spicy,"It smells like standing on a yacht deck at dawn — sharp citrus cutting through salty air, with crushed herbs on wet wood and that clean, almost metallic ocean spray sensation."
2855,"['smoke', 'gunpowder', 'lime', 'sea water', 'brandy', 'balsam fir', 'cedar', 'amber']",smoky,"It smells like standing on a wooden ship deck after cannon fire, with salt spray mixing into spilled liquor and the resinous scent of pine tar used to seal the planks."
9301,"['black currant', 'fig', 'orange blossom', 'orange blossom', 'jasmine', 'iris', 'gourmand accord', 'patchouli']",iris,"It smells like fig jam on toast next to a blooming orange tree, with something powdery and earthy lingering in the background."
11670,"['mineral notes', 'carrot seeds', 'coriander', 'tobacco', 'flint', 'ozonic notes', 'earthy notes', 'benzoin', 'black musk']",tobacco,"It smells like wet gravel after rain, mixed with crushed roots and the dusty sweetness of an old tobacco pouch left in a basement corner."
6517,"['citron', 'calamansi', 'vetiver', 'orris', 'earthy notes', 'styrax']",earthy,"It smells like crushed iris roots in a garden shed — slightly sour citrus peels mixed with wood shavings, then a deep, almost smoky soil scent at the base."
2952,"['mandarin orange', 'tuberose', 'woodsy notes']",tuberose,It smells like orange zest crushed against waxy white flowers in a cedar closet.
1889,"['indian saffron', 'magnolia', 'moroccan rose', 'vetiver', 'egyptian jasmine', 'gardenia', 'musk', 'cedar', 'amber']",rose,"It smells like a grandmother's jewelry box lined with silk scarves, where white flowers have been pressed between sandalwood panels for decades."
10608,"['lavender', 'bergamot', 'bulgarian rose', 'moroccan rose', 'patchouli', 'iso e super', 'geranium', 'white musk', 'ambroxan', 'vanilla']",rose,"It smells like a fabric softener sheet left in a drawer with dried roses and a bar of floral soap, softened by something powdery and sweet."
18092,"['honey', 'bergamot', 'agarwood (oud)', 'rose', 'patchouli', 'agarwood (oud)', 'amber', 'vanilla', 'musk', 'labdanum']",honey,It smells like a Middle Eastern pastry shop at closing time — sticky sweetness mixing with old wooden counters and the faint trace of rose water someone spilled yesterday.
1320,"['bergamot', 'hibiscus', 'cardamom', 'lemon', 'coconut', 'gardenia', 'green notes', 'jasmine', 'ambroxan', 'woodsy notes', 'heliotrope', 'vanilla orchid']",coconut,"It smells like a tropical drink spilled on sun-bleached driftwood — bright citrus and coconut milk mingling with white flowers, dried spices scattered on top, and that clean saltwater-wood scent underneath."
13106,"['bitter orange', 'caraway', 'birch', 'bergamot', 'coriander', 'mandarin orange', 'neroli', 'artemisia', 'guatemalan cardamom', 'pepper', 'ginger', 'iris', 'juniper', 'cinnamon', 'orris root', 'jasmine', 'tahitian vetiver', 'tea', 'cedar', 'leather', 'oakmoss', 'amber']",aromatic,"It smells like a spice merchant's leather satchel left open in a misty garden, where citrus trees drop fruit onto moss-covered stones and someone's brewing strong tea nearby."
8347,"['grapefruit', 'violet leaf', 'sea notes', 'violet', 'woody notes', 'palisander rosewood', 'ambergris', 'amberwood']",marine,"It smells like standing on a salt-weathered dock at dawn, where citrus rinds meet driftwood and the air carries something green and slightly metallic from nearby plants."
7671,"['lavender', 'green notes', 'bergamot', 'mint', 'juniper', 'mandarin orange', 'green grass', 'peach', 'jasmine', 'freesia', 'magnolia', 'orchid', 'musk', 'sandalwood', 'cedar', 'vanilla', 'amber', 'opoponax']",green,"It smells like a garden hose spraying over purple flowers and cut grass on a sunny morning, with a hint of sweet fruit and soft woods drying in the background."
19425,"['kaffir lime', 'basil', 'jasmine', 'ylang-ylang', 'oakmoss', 'civet', 'benzoin', 'spices', 'leather', 'sandalwood']",mossy,"It smells like a leather jacket someone wore to a Thai restaurant, now hanging in a closet lined with sandalwood and dried flowers."
12173,"['turkey red rose', 'pink pepper', 'turkey red rose', 'raspberry bloom', 'papyrus', 'amber']",rose,"It smells like a bouquet left too long in a warm room — slightly dusty pink petals mixed with something peppery and sweet, resting on old paper."
14829,"['pistachio', 'bergamot', 'cardamom', 'pink pepper', 'tuberose', 'ylang-ylang', 'jasmine', 'coconut', 'amber', 'tonka bean', 'benzoin']",white floral,"It smells like a bakery next to a florist — buttery nuts and coconut cream tangled with heavy white flowers, spiced with something peppery that tingles at the edges."
20838,"['lemon zest', 'bergamot', 'mint', 'artemisia', 'lavender', 'pineapple', 'geranium', 'green notes', 'sandalwood', 'cedar', 'amberwood', 'iso e super', 'tonka bean']",woody,"It smells like a barbershop shave cream mixed with pineapple juice, drying down to the scent of a cedar closet that someone left a half-eaten mint in."
21120,"['cardamom', 'nutmeg', 'saffron', 'mandarin orange', 'neroli', 'kulfi', 'rose', 'mastic or lentisque', 'orange blossom', 'jasmine', 'vanilla', 'amber', 'woody notes', 'sandalwood']",warm spicy,"It smells like a creamy Indian dessert cart parked next to a spice market, where orange blossoms have fallen into sweet milk and someone's grinding resinous tree bark nearby."
13579,"['sea salt', 'orange blossom', 'musk']",salty,"It smells like standing on a Mediterranean balcony at dusk, where salt air drifts through white flowering trees and mingles with sun-warmed stone."
20474,"['clary sage', 'lavender', 'bergamot', 'saffron', 'praline', 'agarwood (oud)', 'cedar']",oud,"It smells like a quiet library at dusk — old wooden shelves meet purple twilight air, with something sweet and slightly burnt lingering from an afternoon tea that's gone cold."
12183,"['aldehydes', 'ylang-ylang', 'neroli', 'amalfi lemon', 'bergamot', 'iris', 'jasmine', 'rose', 'orris root', 'lily-of-the-valley', 'civetta', 'musk', 'sandalwood', 'oak moss', 'vetiver', 'amber', 'vanille', 'patchouli']",woody,"It smells like the air inside a vintage powder compact mixed with white flowers and old wooden drawers, finishing with something slightly animalic and musky that clings to your clothes."
7393,"['ozonic notes', 'grapefruit', 'black currant', 'peony', 'pear', 'lily-of-the-valley', 'musk', 'cedar', 'ambergris']",ozonic,"It smells like standing near the ocean on a cloudy morning while someone peels grapefruit nearby, with a hint of bruised pears and something clean like freshly washed linen drying on wooden racks."
18802,"['grapefruit', 'coriander', 'basil', 'ginger', 'cardamom', 'orange blossom', 'amber', 'tobacco', 'cedar']",warm spicy,"It smells like the spice aisle of a grocery store mixed with citrus peels and dried tobacco leaves, finishing with the woody smell of an old cigar box."
9926,"['pear', 'calone', 'tangerine', 'watermelon', 'watery notes', 'strawberry', 'apple', 'sea salt', 'tiare flower', 'hedione', 'rose', 'praline', 'musk', 'amber']",aquatic,"It smells like a fruit salad left on a beach towel — sweet watermelon and pear mixing with salty ocean air, then fading into sunscreen and something faintly sugary."
21729,"['pineapple', 'iris', 'ginger', 'cypress', 'coconut', 'woodsy notes', 'tonka bean', 'sandalwood', 'amber', 'ambergris']",sweet,"It smells like suntan lotion left open near a spice cabinet, with the creamy sweetness cut by sharp tropical fruit and dry wood planks."
2381,"['almond', 'peach', 'almond blossom', 'white flowers', 'tonka bean', 'white musk', 'amber']",almond,"It smells like marzipan cookies cooling on a counter near a vase of white blossoms, with a soft, powdery sweetness that lingers on your clothes."
13517,"['gardenia', 'white rose', 'musk', 'white cedar extract', 'cedar', 'vetiver']",woody,"It smells like a florist's refrigerator case mixed with freshly sanded wood — creamy white flowers meet dry, pencil-like cedar, grounded by something earthy and slightly rooty."
17863,"['watermelon', 'litchi', 'citruses', 'lotus', 'magnolia', 'freesia', 'creme brulee', 'iris', 'sandalwood']",aquatic,"It smells like a fruit stand next to a flower shop, where sweet melon and lychee meet white petals, then dries down to burnt sugar and smooth wood."
3903,"['black currant', 'bergamot', 'peach', 'coffee', 'amber', 'floral notes', 'woody notes', 'sweet notes', 'white musk']",coffee,"It smells like the steam rising from a cappuccino in a fruit market — peaches and berries nearby, with something powdery and slightly woody lingering in the air."
18199,"['jasmine', 'neroli', 'rose', 'cinnamon', 'peach', 'agarwood (oud)', 'sandalwood', 'leather', 'amber', 'musk']",oud,"It smells like a leather jacket draped over someone who just walked through a florist's shop, with sweet peach juice staining the collar and spicy warmth rising from underneath."
9294,"['cloves', 'cumin', 'mandarin orange', 'cardamom', 'caraway', 'licorice', 'mango', 'ylang-ylang', 'heliotrope', 'gardenia', 'vanilla', 'amber', 'patchouli']",warm spicy,"It smells like a spice market next to a tropical fruit stand — heavy cardamom and cloves mixed with overripe mango, then softening into powdery vanilla and something almost anise-like at the end."
15683,"['rice', 'white tea', 'frangipani', 'cherry blossom', 'heliotrope', 'vanille', 'incense', 'musk', 'thanaka wood']",vanilla,"It smells like standing in a quiet temple courtyard where jasmine flowers have fallen onto warm stone, mixed with the powdery sweetness of almond extract and something clean like steamed rice."
6841,"['coconut nectar', 'bergamot', 'water fruit', 'freesia', 'sandalwood', 'tonka bean']",coconut,"It smells like sunscreen mixed with tropical juice at a beachside resort, settling into something creamy and slightly vanilla-sweet on your wrists."
5513,"['rhuburb', 'bergamot', 'datura', 'tuberose', 'tincture of rose', 'patchouli', 'sandalwood']",white floral,"It smells like a greenhouse at dusk — tart rhubarb stalks next to night-blooming flowers, with worn wooden benches and earthy clay pots in the background."
10232,"['black currant', 'davana', 'tuberose', 'vanilla absolute', 'myrrh']",tuberose,"It smells like overripe berries crushed into white flowers, with a dark, resinous sweetness that clings to your fingers."
12511,"['almond', 'walnut', 'butter', 'fruity notes', 'floral notes', 'woody notes']",nutty,"It smells like toasted marzipan and brown butter over a wooden cutting board, with a faint sweetness like dried apricots and wildflowers lingering in the background."
9224,"['mango', 'spices', 'mandarin orange', 'coconut', 'jasmine', 'rose', 'sandalwood', 'amber', 'musk', 'patchouli']",tropical,"It smells like a fruit stand in a spice market — ripe mango and mandarin mingling with jasmine incense, then drying down to powdery sandalwood and something slightly earthy."
21190,"['cardamom', 'lavender', 'virginia cedar', 'bergamot', 'vetiver', 'caraway']",aromatic,It smells like a spice drawer left open next to a barbershop — herbal soap mixed with woody shelves and something faintly like rye bread.
8997,"['cranberry', 'pink pepper', 'tamarind', 'cacao', 'rose', 'black violet', 'vanilla', 'patchouli', 'massoia wood']",warm spicy,"It smells like dark chocolate dusted with tart berry powder, sitting next to a velvet cushion in an old wooden chest."
7570,"['passionfruit', 'mandarin orange', 'grapefruit', 'mango', 'hibiscus', 'jasmine', 'vanilla', 'tonka bean', 'sandalwood', 'cedar']",tropical,"It smells like a tropical fruit stand next to a flower cart, where ripe mangoes and tart citrus meet creamy jasmine, all settled on smooth wooden shelves."
8475,"['bamboo', 'tea', 'watermelon', 'juniper berries', 'lotus', 'mint', 'black currant', 'rose', 'jasmine', 'musk']",ozonic,"It smells like a spa garden after rain — cool cucumber water mixed with crushed mint leaves, sweet melon slices, and that clean, slightly powdery scent of white flowers drying in humid air."
1869,"['coriander', 'bergamot', 'iris', 'ambrette (musk mallow)', 'patchouli', 'tonka bean']",iris,"It smells like the quiet corner of a fabric store where velvet curtains hang next to wooden shelves, with a faint trace of something buttery and slightly soapy drifting through."
18204,"['lavender', 'myrrh', 'tonka bean', 'vanilla', 'almond']",amber,It smells like a bakery tucked inside an old church — sweet almond pastries mingling with incense smoke and dried herbs from the rafters.
10294,"['damask rose', 'sour cherry', 'almond milk', 'madagascar vanilla', 'woodsy notes']",almond,"It smells like cherry pie cooling on a wooden table, with sweet almond cream and a hint of rose petals pressed between the pages of an old book."
20286,"['bergamot', 'neroli', 'cacao', 'coconut', 'agarwood (oud)', 'musk']",cacao,"It smells like a dark chocolate bar left in a beach house, where the salty air has softened its edges and something quietly smoky lingers in the wooden beams."
17029,"['orange blossom', 'jasmine sambac', 'almond milk', 'heliotrope', 'iris', 'suede', 'leather', 'incense', 'patchouli']",almond,"It smells like a powdery cosmetics counter mixed with worn leather gloves, as if someone spilled sweet almond creamer on a suede jacket left burning near church incense."
19051,"['lavender', 'mandarin orange', 'bergamot', 'lavender', 'tunisian orange blossom', 'jasmine sambac', 'orchid', 'madagascar vanilla', 'tonka bean', 'ambergris', 'vetiver']",vanilla,"It smells like a lavender sachet tucked into a vanilla cake box, with a hint of orange rind and something faintly salty at the edges."
11428,"['coconut nectar', 'sea notes', 'coconut milk', 'solar notes', 'floral notes', 'musk', 'vanilla']",coconut,"It smells like sunscreen melting on hot sand at the beach, with a hint of something sweet and milky drifting through salty air."
11818,"['mineral notes', 'pink pepper', 'lotus', 'syringa', 'hinoki wood', 'white amber']",mineral,"It smells like standing in a Japanese bathhouse at dawn — clean stone tiles still cool from the night, faint wisps of steam carrying woody cypress, and the pale sweetness of flowers just beginning to open outside."
15544,"['tobacco blossom', 'ginger', 'bergamot', 'honey', 'vanilla orchid', 'mimosa', 'tonka bean', 'musk', 'papyrus']",honey,"It smells like a spice shop at dawn — sweet honeyed flowers mixed with dried ginger root, resting on old wooden shelves that hold vanilla and soft powdery blooms."
1842,"['melon', 'lotus', 'lemon', 'pineapple', 'quince', 'calone', 'lily', 'black currant', 'lotus', 'water lily', 'lily-of-the-valley', 'jasmine', 'honey', 'hawthorn', 'rose', 'musk', 'vetiver', 'violet root', 'raspberry', 'blackberry', 'peach', 'sandalwood', 'vanilla']",fresh,"It smells like a fruit stand next to a pond on a humid summer morning, where overripe melon and berries blend with wet flowers and something faintly soapy."
21843,"['star anise', 'black currant', 'sichuan pepper', 'galanga', 'bourbon vanilla', 'tolu balsam', 'atlas cedar']",soft spicy,"It smells like a spice cabinet left open in a woodshop — sharp licorice and peppercorns mixing with sawdust, sweetened by something dark and resinous like old furniture polish."
21536,"['honey', 'agarwood', 'cinnamon', 'bourbon vanilla', 'amber', 'patchouli', 'leather']",honey,"It smells like the inside of an old leather suitcase filled with spiced pastries and incense sticks, left in a dimly lit antique shop."
1038,"['turkish rose', 'cacao pod', 'tonka bean', 'madagascar vanilla', 'dark chocolate', 'agarwood (oud)', 'patchouli', 'sandalwood']",cacao,"It smells like a chocolate truffle dusted with dried rose petals, sitting in an old wooden jewelry box lined with dark velvet."
7621,"['black pepper', 'coriander', 'leather', 'carrot seeds', 'jasmine', 'civetta', 'olibanum', 'musk']",animalic,"It smells like the inside of an old leather satchel left in a spice market, with something animalic and slightly dirty lurking beneath floral sweetness."
1971,"['sicilian bergamot', 'pink pepper', 'exotic fruits', 'sea notes', 'ambergris', 'woodsy notes', 'indonesian patchouli leaf', 'leather']",marine,"It smells like a leather jacket left on a beach boardwalk — salty air mixed with spicy citrus, tropical fruit stands nearby, and weathered driftwood underfoot."
20441,"['incense', 'black pepper', 'olibanum', 'birch', 'licorice', 'leather', 'pepperwood or hercules club', 'cedar', 'vetiver']",smoky,"It smells like the inside of an old wooden church mixed with black licorice and worn leather boots, with something sharp and peppery cutting through the smoky air."
12487,"['black currant', 'rose', 'cacao', 'patchouli']",cacao,"It smells like dark chocolate truffles dusted with rose petals, sitting on an old wooden bookshelf in a Victorian sitting room."
1329,"['coriander', 'geranium', 'pink pepper', 'jasmine', 'rose', 'violet', 'ylang-ylang', 'animal notes', 'leather', 'musk']",animalic,"It smells like a florist's leather apron after arranging spicy bouquets all day — slightly sweaty, powdery from rose petals, with an animalic warmth clinging to the creases."
2231,"['raspberry', 'neroli', 'amalfi lemon', 'jasmine', 'african orange flower', 'gardenia', 'white honey', 'patchouli', 'amber']",white floral,"It smells like overripe raspberries crushed into honeycomb, then left in a sun-warmed garden where orange blossoms are falling onto the dirt."
1300,"['caramel', 'vanilla', 'patchouli']",caramel,It smells like burnt sugar drizzled over old wooden furniture in a dusty antique shop.
11578,"['mineral notes', 'spicy notes', 'leather']",mineral,"It smells like a worn motorcycle jacket hanging in a stone cellar, faintly peppery with hints of old boot polish."
16570,"['apple', 'honeycomb', 'bergamot', 'honey', 'jasmine', 'mahonial', 'rose', 'tonka bean', 'heliotrope', 'musk', 'hawthorn']",honey,"It smells like a florist's workbench covered in apple peels and drizzled honey, with that powdery-sweet scent of almond cookies baking somewhere in the back room."
20243,"['cinnamon', 'pomelo', 'neroli', 'tobacco']",cinnamon,"It smells like a dusty cigar box left open in a Mediterranean orchard, where overripe grapefruit meets spiced bark and white flowers wilting in afternoon heat."
6290,"['saffron', 'thyme', 'mandarin orange', 'lily', 'ylang-ylang', 'orchid', 'vanilla', 'tonka bean', 'brazilian rosewood', 'oakmoss']",vanilla,"It smells like a spice market at dawn — saffron-stained wood and dried herbs meet sweet tropical flowers, grounded by something mossy and almost tobacco-like."
19807,"['bergamot', 'coconut', 'tonka bean']",coconut,"It smells like sunscreen mixed with vanilla extract, the way a beach towel smells after you've been lying on it all afternoon."
9360,"['pepper', 'ginger', 'cardamom', 'coconut', 'gardenia', 'orange blossom', 'peony', 'sandalwood', 'musk', 'amber']",warm spicy,"It smells like a tropical flower lei mixed with the spicy steam from a chai pot, settling into creamy sandalwood incense."
6354,"['sicilian orange', 'calabrian bergamot', 'sicilian lemon', 'fruits', 'white musk', 'madagascar vanilla', 'amber']",fruity,"It smells like the air inside an Italian citrus grove shop where wooden crates are stacked near vanilla-scented candles, sweet and bright with a slightly powdery warmth lingering in the background."
9575,"['bergamot', 'indian tuberose', 'ambergris', 'vanilla']",tuberose,"It smells like a gardenia pinned to a cashmere sweater — slightly powdery and sweet, with something deeper underneath like old books in a wooden chest."
2819,"['mango', 'blackberry', 'black pepper', 'jasmine', 'orris', 'lotus', 'vanilla', 'icing pink', 'patchouli']",tropical,"It smells like a fruit dessert table at a wedding — sweet mango and berry frosting cut through with white flowers and the dusty, root-like scent of old cosmetics powder."
10614,"['mango', 'coconut', 'passionfruit', 'jasmine', 'heliotrope', 'orange blossom', 'vanilla', 'cashmeran', 'musk']",tropical,"It smells like tropical sunscreen mixed with white flowers, the way a hotel lobby near the beach smells when someone walks through wearing body lotion."
2676,"['calone', 'coconut', 'mint', 'lily-of-the-valley', 'snowdrops', 'iris', 'mate', 'galbanum', 'olibanum', 'white rose', 'musk', 'vanilla', 'oakmoss', 'ambrette (musk mallow)', 'cedar', 'synthetic civet', 'tonka bean']",fresh,"It smells like a cold swimming pool surrounded by white flowers, with an unexpected herbal tea note cutting through powdery vanilla cream."
11327,"['grapefruit', 'pepper', 'green notes', 'mint', 'birch', 'virginia cedar', 'leather', 'amber']",leather,"It smells like the interior of a vintage leather briefcase left open in a greenhouse, where citrus peels dry on cedar shelves and crushed peppermint leaves scatter across the floor."
14734,"['strawberry', 'mandarin orange', 'rose', 'jasmine', 'patchouli', 'sandalwood', 'amber', 'oak moss', 'vetiver']",fruity,"It smells like a florist's workbench after arranging bouquets all morning — petals crushed into wood, with something berry-sweet spilled nearby and dried into the grain."
6882,"['amalfi lemon', 'lime', 'granny smith apple', 'praline', 'peony', 'datura', 'apple tree', 'musk', 'virginia cedar']",citrus,"It smells like biting into a tart green apple while standing under a blooming tree, with a hint of something sweet and nutty drifting from a nearby bakery."
14830,"['sour cherry', 'saffron', 'leather', 'olive', 'chinese osmanthus', 'apricot', 'smoke', 'woody notes', 'cypriol oil or nagarmotha']",cherry,"It smells like a leather jacket left in a Middle Eastern spice shop, with hints of dried apricots and the sweet-smoky scent of burning olive wood."
14731,"['labdanum', 'rose', 'patchouli', 'saffron', 'agarwood (oud)', 'sandalwood', 'cedar']",oud,"It smells like a dusty antique shop in Morocco — dark wooden furniture mixed with dried roses, incense smoke, and the faint metallic tang of expensive spices."
14843,"['tangerine', 'bitter orange', 'passionfruit', 'mango', 'peony', 'amber', 'orchid', 'vanilla']",tropical,"It smells like a fruit stand in summer heat — tangy tropical juice mixed with powder from white flowers, settling into something slightly sticky and sweet."
13212,"['violet leaf', 'pink pepper', 'mandarin orange', 'iris', 'orris root', 'jasmine', 'suede', 'benzoin', 'musk', 'vetiver', 'virginia cedar']",iris,"It smells like a powdery makeup compact opened near a pile of freshly pressed suede jackets, with something green and slightly peppery hovering in the air."
